_input,_num,_widgetName,_source,_resultNumber,_pageUrl,course_num,course_num/_source,course_num/_title,course_num/_text,course_name,course_name/_source,course_name/_title,course_name/_text,level,level/_source,level/_title,level/_text
webpage/url:http://ocw.mit.edu/courses/|,1,MITcourseware,MITcourseware,1,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-00-introduction-to-aerospace-engineering-and-design-spring-2003,/courses/aeronautics-and-astronautics/16-00-introduction-to-aerospace-engineering-and-design-spring-2003,,16.00,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-00-introduction-to-aerospace-engineering-and-design-spring-2003,/courses/aeronautics-and-astronautics/16-00-introduction-to-aerospace-engineering-and-design-spring-2003,,Introduction to Aerospace Engineering and Design,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-00-introduction-to-aerospace-engineering-and-design-spring-2003,/courses/aeronautics-and-astronautics/16-00-introduction-to-aerospace-engineering-and-design-spring-2003,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,2,MITcourseware,MITcourseware,2,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/mechanical-engineering/2-00aj-exploring-sea-space-earth-fundamentals-of-engineering-design-spring-2009,/courses/mechanical-engineering/2-00aj-exploring-sea-space-earth-fundamentals-of-engineering-design-spring-2009,,16.00AJ,http://ocw.mit.edu/courses/mechanical-engineering/2-00aj-exploring-sea-space-earth-fundamentals-of-engineering-design-spring-2009,/courses/mechanical-engineering/2-00aj-exploring-sea-space-earth-fundamentals-of-engineering-design-spring-2009,,Exploring Sea Space & Earth: Fundamentals of Engineering Design,http://ocw.mit.edu/courses/mechanical-engineering/2-00aj-exploring-sea-space-earth-fundamentals-of-engineering-design-spring-2009,/courses/mechanical-engineering/2-00aj-exploring-sea-space-earth-fundamentals-of-engineering-design-spring-2009,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,3,MITcourseware,MITcourseware,3,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-01-unified-engineering-i-ii-iii-iv-fall-2005-spring-2006,/courses/aeronautics-and-astronautics/16-01-unified-engineering-i-ii-iii-iv-fall-2005-spring-2006,,16.01,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-01-unified-engineering-i-ii-iii-iv-fall-2005-spring-2006,/courses/aeronautics-and-astronautics/16-01-unified-engineering-i-ii-iii-iv-fall-2005-spring-2006,,Unified Engineering I II III & IV,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-01-unified-engineering-i-ii-iii-iv-fall-2005-spring-2006,/courses/aeronautics-and-astronautics/16-01-unified-engineering-i-ii-iii-iv-fall-2005-spring-2006,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,4,MITcourseware,MITcourseware,4,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-050-thermal-energy-fall-2002,/courses/aeronautics-and-astronautics/16-050-thermal-energy-fall-2002,,16.050,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-050-thermal-energy-fall-2002,/courses/aeronautics-and-astronautics/16-050-thermal-energy-fall-2002,,Thermal Energy,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-050-thermal-energy-fall-2002,/courses/aeronautics-and-astronautics/16-050-thermal-energy-fall-2002,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,5,MITcourseware,MITcourseware,5,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-06-principles-of-automatic-control-fall-2012,/courses/aeronautics-and-astronautics/16-06-principles-of-automatic-control-fall-2012,,16.06,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-06-principles-of-automatic-control-fall-2012,/courses/aeronautics-and-astronautics/16-06-principles-of-automatic-control-fall-2012,,Principles of Automatic Control,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-06-principles-of-automatic-control-fall-2012,/courses/aeronautics-and-astronautics/16-06-principles-of-automatic-control-fall-2012,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,6,MITcourseware,MITcourseware,6,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-07-dynamics-fall-2009,/courses/aeronautics-and-astronautics/16-07-dynamics-fall-2009,,16.07,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-07-dynamics-fall-2009,/courses/aeronautics-and-astronautics/16-07-dynamics-fall-2009,,Dynamics,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-07-dynamics-fall-2009,/courses/aeronautics-and-astronautics/16-07-dynamics-fall-2009,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,7,MITcourseware,MITcourseware,7,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-100-aerodynamics-fall-2005,/courses/aeronautics-and-astronautics/16-100-aerodynamics-fall-2005,,16.100,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-100-aerodynamics-fall-2005,/courses/aeronautics-and-astronautics/16-100-aerodynamics-fall-2005,,Aerodynamics,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-100-aerodynamics-fall-2005,/courses/aeronautics-and-astronautics/16-100-aerodynamics-fall-2005,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,8,MITcourseware,MITcourseware,8,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-20-structural-mechanics-fall-2002,/courses/aeronautics-and-astronautics/16-20-structural-mechanics-fall-2002,,16.20,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-20-structural-mechanics-fall-2002,/courses/aeronautics-and-astronautics/16-20-structural-mechanics-fall-2002,,Structural Mechanics,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-20-structural-mechanics-fall-2002,/courses/aeronautics-and-astronautics/16-20-structural-mechanics-fall-2002,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,9,MITcourseware,MITcourseware,9,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-21-techniques-for-structural-analysis-and-design-spring-2005,/courses/aeronautics-and-astronautics/16-21-techniques-for-structural-analysis-and-design-spring-2005,,16.21,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-21-techniques-for-structural-analysis-and-design-spring-2005,/courses/aeronautics-and-astronautics/16-21-techniques-for-structural-analysis-and-design-spring-2005,,Techniques for Structural Analysis and Design,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-21-techniques-for-structural-analysis-and-design-spring-2005,/courses/aeronautics-and-astronautics/16-21-techniques-for-structural-analysis-and-design-spring-2005,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,10,MITcourseware,MITcourseware,10,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-30-feedback-control-systems-fall-2010,/courses/aeronautics-and-astronautics/16-30-feedback-control-systems-fall-2010,,16.30,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-30-feedback-control-systems-fall-2010,/courses/aeronautics-and-astronautics/16-30-feedback-control-systems-fall-2010,,Feedback Control Systems,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-30-feedback-control-systems-fall-2010,/courses/aeronautics-and-astronautics/16-30-feedback-control-systems-fall-2010,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,11,MITcourseware,MITcourseware,11,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-30-estimation-and-control-of-aerospace-systems-spring-2004,/courses/aeronautics-and-astronautics/16-30-estimation-and-control-of-aerospace-systems-spring-2004,,16.30,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-30-estimation-and-control-of-aerospace-systems-spring-2004,/courses/aeronautics-and-astronautics/16-30-estimation-and-control-of-aerospace-systems-spring-2004,,Estimation and Control of Aerospace Systems,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-30-estimation-and-control-of-aerospace-systems-spring-2004,/courses/aeronautics-and-astronautics/16-30-estimation-and-control-of-aerospace-systems-spring-2004,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,12,MITcourseware,MITcourseware,12,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-36-communication-systems-engineering-spring-2009,/courses/aeronautics-and-astronautics/16-36-communication-systems-engineering-spring-2009,,16.36,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-36-communication-systems-engineering-spring-2009,/courses/aeronautics-and-astronautics/16-36-communication-systems-engineering-spring-2009,,Communication Systems Engineering,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-36-communication-systems-engineering-spring-2009,/courses/aeronautics-and-astronautics/16-36-communication-systems-engineering-spring-2009,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,13,MITcourseware,MITcourseware,13,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-400-human-factors-engineering-fall-2011,/courses/aeronautics-and-astronautics/16-400-human-factors-engineering-fall-2011,,16.400,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-400-human-factors-engineering-fall-2011,/courses/aeronautics-and-astronautics/16-400-human-factors-engineering-fall-2011,,Human Factors Engineering,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-400-human-factors-engineering-fall-2011,/courses/aeronautics-and-astronautics/16-400-human-factors-engineering-fall-2011,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,14,MITcourseware,MITcourseware,14,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-410-principles-of-autonomy-and-decision-making-fall-2010,/courses/aeronautics-and-astronautics/16-410-principles-of-autonomy-and-decision-making-fall-2010,,16.410,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-410-principles-of-autonomy-and-decision-making-fall-2010,/courses/aeronautics-and-astronautics/16-410-principles-of-autonomy-and-decision-making-fall-2010,,Principles of Autonomy and Decision Making,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-410-principles-of-autonomy-and-decision-making-fall-2010,/courses/aeronautics-and-astronautics/16-410-principles-of-autonomy-and-decision-making-fall-2010,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,15,MITcourseware,MITcourseware,15,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-50-introduction-to-propulsion-systems-spring-2012,/courses/aeronautics-and-astronautics/16-50-introduction-to-propulsion-systems-spring-2012,,16.50,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-50-introduction-to-propulsion-systems-spring-2012,/courses/aeronautics-and-astronautics/16-50-introduction-to-propulsion-systems-spring-2012,,Introduction to Propulsion Systems,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-50-introduction-to-propulsion-systems-spring-2012,/courses/aeronautics-and-astronautics/16-50-introduction-to-propulsion-systems-spring-2012,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,16,MITcourseware,MITcourseware,16,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-61-aerospace-dynamics-spring-2003,/courses/aeronautics-and-astronautics/16-61-aerospace-dynamics-spring-2003,,16.61,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-61-aerospace-dynamics-spring-2003,/courses/aeronautics-and-astronautics/16-61-aerospace-dynamics-spring-2003,,Aerospace Dynamics,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-61-aerospace-dynamics-spring-2003,/courses/aeronautics-and-astronautics/16-61-aerospace-dynamics-spring-2003,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,17,MITcourseware,MITcourseware,17,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-621-experimental-projects-i-spring-2003,/courses/aeronautics-and-astronautics/16-621-experimental-projects-i-spring-2003,,16.621,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-621-experimental-projects-i-spring-2003,/courses/aeronautics-and-astronautics/16-621-experimental-projects-i-spring-2003,,Experimental Projects I,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-621-experimental-projects-i-spring-2003,/courses/aeronautics-and-astronautics/16-621-experimental-projects-i-spring-2003,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,18,MITcourseware,MITcourseware,18,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-622-experimental-projects-ii-fall-2003,/courses/aeronautics-and-astronautics/16-622-experimental-projects-ii-fall-2003,,16.622,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-622-experimental-projects-ii-fall-2003,/courses/aeronautics-and-astronautics/16-622-experimental-projects-ii-fall-2003,,Experimental Projects II,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-622-experimental-projects-ii-fall-2003,/courses/aeronautics-and-astronautics/16-622-experimental-projects-ii-fall-2003,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,19,MITcourseware,MITcourseware,19,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-63j-system-safety-fall-2012,/courses/aeronautics-and-astronautics/16-63j-system-safety-fall-2012,,16.63J,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-63j-system-safety-fall-2012,/courses/aeronautics-and-astronautics/16-63j-system-safety-fall-2012,,System Safety (Fall 2012),http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-63j-system-safety-fall-2012,/courses/aeronautics-and-astronautics/16-63j-system-safety-fall-2012,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,20,MITcourseware,MITcourseware,20,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-901-inventions-and-patents-fall-2005,/courses/electrical-engineering-and-computer-science/6-901-inventions-and-patents-fall-2005,,16.652,http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-901-inventions-and-patents-fall-2005,/courses/electrical-engineering-and-computer-science/6-901-inventions-and-patents-fall-2005,,Inventions and Patents,http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-901-inventions-and-patents-fall-2005,/courses/electrical-engineering-and-computer-science/6-901-inventions-and-patents-fall-2005,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,21,MITcourseware,MITcourseware,21,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/mechanical-engineering/2-96-management-in-engineering-fall-2012,/courses/mechanical-engineering/2-96-management-in-engineering-fall-2012,,16.653,http://ocw.mit.edu/courses/mechanical-engineering/2-96-management-in-engineering-fall-2012,/courses/mechanical-engineering/2-96-management-in-engineering-fall-2012,,Management in Engineering,http://ocw.mit.edu/courses/mechanical-engineering/2-96-management-in-engineering-fall-2012,/courses/mechanical-engineering/2-96-management-in-engineering-fall-2012,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,22,MITcourseware,MITcourseware,22,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-660j-introduction-to-lean-six-sigma-methods-january-iap-2012,/courses/aeronautics-and-astronautics/16-660j-introduction-to-lean-six-sigma-methods-january-iap-2012,,16.660J,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-660j-introduction-to-lean-six-sigma-methods-january-iap-2012,/courses/aeronautics-and-astronautics/16-660j-introduction-to-lean-six-sigma-methods-january-iap-2012,,Introduction to Lean Six Sigma Methods,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-660j-introduction-to-lean-six-sigma-methods-january-iap-2012,/courses/aeronautics-and-astronautics/16-660j-introduction-to-lean-six-sigma-methods-january-iap-2012,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,23,MITcourseware,MITcourseware,23,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-682-technology-in-transportation-spring-2011,/courses/aeronautics-and-astronautics/16-682-technology-in-transportation-spring-2011,,16.682,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-682-technology-in-transportation-spring-2011,/courses/aeronautics-and-astronautics/16-682-technology-in-transportation-spring-2011,,Technology in Transportation,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-682-technology-in-transportation-spring-2011,/courses/aeronautics-and-astronautics/16-682-technology-in-transportation-spring-2011,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,24,MITcourseware,MITcourseware,24,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-682-prototyping-avionics-spring-2006,/courses/aeronautics-and-astronautics/16-682-prototyping-avionics-spring-2006,,16.682,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-682-prototyping-avionics-spring-2006,/courses/aeronautics-and-astronautics/16-682-prototyping-avionics-spring-2006,,Prototyping Avionics,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-682-prototyping-avionics-spring-2006,/courses/aeronautics-and-astronautics/16-682-prototyping-avionics-spring-2006,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,25,MITcourseware,MITcourseware,25,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-810-engineering-design-and-rapid-prototyping-january-iap-2007,/courses/aeronautics-and-astronautics/16-810-engineering-design-and-rapid-prototyping-january-iap-2007,,16.810,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-810-engineering-design-and-rapid-prototyping-january-iap-2007,/courses/aeronautics-and-astronautics/16-810-engineering-design-and-rapid-prototyping-january-iap-2007,,Engineering Design and Rapid Prototyping (January IAP 2007),http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-810-engineering-design-and-rapid-prototyping-january-iap-2007,/courses/aeronautics-and-astronautics/16-810-engineering-design-and-rapid-prototyping-january-iap-2007,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,26,MITcourseware,MITcourseware,26,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-810-engineering-design-and-rapid-prototyping-january-iap-2005,/courses/aeronautics-and-astronautics/16-810-engineering-design-and-rapid-prototyping-january-iap-2005,,16.810,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-810-engineering-design-and-rapid-prototyping-january-iap-2005,/courses/aeronautics-and-astronautics/16-810-engineering-design-and-rapid-prototyping-january-iap-2005,,Engineering Design and Rapid Prototyping (January IAP 2005),http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-810-engineering-design-and-rapid-prototyping-january-iap-2005,/courses/aeronautics-and-astronautics/16-810-engineering-design-and-rapid-prototyping-january-iap-2005,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,27,MITcourseware,MITcourseware,27,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-812-the-aerospace-industry-spring-2004,/courses/aeronautics-and-astronautics/16-812-the-aerospace-industry-spring-2004,,16.812,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-812-the-aerospace-industry-spring-2004,/courses/aeronautics-and-astronautics/16-812-the-aerospace-industry-spring-2004,,The Aerospace Industry,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-812-the-aerospace-industry-spring-2004,/courses/aeronautics-and-astronautics/16-812-the-aerospace-industry-spring-2004,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,28,MITcourseware,MITcourseware,28,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-83x-space-systems-engineering-spring-2002-spring-2003,/courses/aeronautics-and-astronautics/16-83x-space-systems-engineering-spring-2002-spring-2003,,16.83X,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-83x-space-systems-engineering-spring-2002-spring-2003,/courses/aeronautics-and-astronautics/16-83x-space-systems-engineering-spring-2002-spring-2003,,Space Systems Engineering (Spring 2002),http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-83x-space-systems-engineering-spring-2002-spring-2003,/courses/aeronautics-and-astronautics/16-83x-space-systems-engineering-spring-2002-spring-2003,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,29,MITcourseware,MITcourseware,29,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-901-computational-methods-in-aerospace-engineering-spring-2005,/courses/aeronautics-and-astronautics/16-901-computational-methods-in-aerospace-engineering-spring-2005,,16.901,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-901-computational-methods-in-aerospace-engineering-spring-2005,/courses/aeronautics-and-astronautics/16-901-computational-methods-in-aerospace-engineering-spring-2005,,Computational Methods in Aerospace Engineering,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-901-computational-methods-in-aerospace-engineering-spring-2005,/courses/aeronautics-and-astronautics/16-901-computational-methods-in-aerospace-engineering-spring-2005,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,30,MITcourseware,MITcourseware,30,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-a47-the-engineer-of-2020-fall-2009,/courses/aeronautics-and-astronautics/16-a47-the-engineer-of-2020-fall-2009,,16.A47,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-a47-the-engineer-of-2020-fall-2009,/courses/aeronautics-and-astronautics/16-a47-the-engineer-of-2020-fall-2009,,The Engineer of 2020,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-a47-the-engineer-of-2020-fall-2009,/courses/aeronautics-and-astronautics/16-a47-the-engineer-of-2020-fall-2009,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,31,MITcourseware,MITcourseware,31,http://ocw.mit.edu/courses/,http://ocw.mit.edu/resources/res-16-001-lean-enterprise-en-espanol-january-iap-2012,/resources/res-16-001-lean-enterprise-en-espanol-january-iap-2012,,Supplemental,http://ocw.mit.edu/resources/res-16-001-lean-enterprise-en-espanol-january-iap-2012,/resources/res-16-001-lean-enterprise-en-espanol-january-iap-2012,,Lean Enterprise en Español,http://ocw.mit.edu/resources/res-16-001-lean-enterprise-en-espanol-january-iap-2012,/resources/res-16-001-lean-enterprise-en-espanol-january-iap-2012,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,32,MITcourseware,MITcourseware,32,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-120-compressible-flow-spring-2003,/courses/aeronautics-and-astronautics/16-120-compressible-flow-spring-2003,,16.120,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-120-compressible-flow-spring-2003,/courses/aeronautics-and-astronautics/16-120-compressible-flow-spring-2003,,Compressible Flow,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-120-compressible-flow-spring-2003,/courses/aeronautics-and-astronautics/16-120-compressible-flow-spring-2003,,Graduate
webpage/url:http://ocw.mit.edu/courses/|,33,MITcourseware,MITcourseware,33,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-13-aerodynamics-of-viscous-fluids-fall-2003,/courses/aeronautics-and-astronautics/16-13-aerodynamics-of-viscous-fluids-fall-2003,,16.13,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-13-aerodynamics-of-viscous-fluids-fall-2003,/courses/aeronautics-and-astronautics/16-13-aerodynamics-of-viscous-fluids-fall-2003,,Aerodynamics of Viscous Fluids,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-13-aerodynamics-of-viscous-fluids-fall-2003,/courses/aeronautics-and-astronautics/16-13-aerodynamics-of-viscous-fluids-fall-2003,,Graduate
webpage/url:http://ocw.mit.edu/courses/|,34,MITcourseware,MITcourseware,34,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-225-computational-mechanics-of-materials-fall-2003,/courses/aeronautics-and-astronautics/16-225-computational-mechanics-of-materials-fall-2003,,16.225,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-225-computational-mechanics-of-materials-fall-2003,/courses/aeronautics-and-astronautics/16-225-computational-mechanics-of-materials-fall-2003,,Computational Mechanics of Materials,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-225-computational-mechanics-of-materials-fall-2003,/courses/aeronautics-and-astronautics/16-225-computational-mechanics-of-materials-fall-2003,,Graduate
webpage/url:http://ocw.mit.edu/courses/|,35,MITcourseware,MITcourseware,35,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/mechanical-engineering/2-081j-plates-and-shells-spring-2007,/courses/mechanical-engineering/2-081j-plates-and-shells-spring-2007,,16.230J,http://ocw.mit.edu/courses/mechanical-engineering/2-081j-plates-and-shells-spring-2007,/courses/mechanical-engineering/2-081j-plates-and-shells-spring-2007,,Plates and Shells,http://ocw.mit.edu/courses/mechanical-engineering/2-081j-plates-and-shells-spring-2007,/courses/mechanical-engineering/2-081j-plates-and-shells-spring-2007,,Graduate
webpage/url:http://ocw.mit.edu/courses/|,36,MITcourseware,MITcourseware,36,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-322-stochastic-estimation-and-control-fall-2004,/courses/aeronautics-and-astronautics/16-322-stochastic-estimation-and-control-fall-2004,,16.322,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-322-stochastic-estimation-and-control-fall-2004,/courses/aeronautics-and-astronautics/16-322-stochastic-estimation-and-control-fall-2004,,Stochastic Estimation and Control,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-322-stochastic-estimation-and-control-fall-2004,/courses/aeronautics-and-astronautics/16-322-stochastic-estimation-and-control-fall-2004,,Graduate
webpage/url:http://ocw.mit.edu/courses/|,37,MITcourseware,MITcourseware,37,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-323-principles-of-optimal-control-spring-2008,/courses/aeronautics-and-astronautics/16-323-principles-of-optimal-control-spring-2008,,16.323,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-323-principles-of-optimal-control-spring-2008,/courses/aeronautics-and-astronautics/16-323-principles-of-optimal-control-spring-2008,,Principles of Optimal Control,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-323-principles-of-optimal-control-spring-2008,/courses/aeronautics-and-astronautics/16-323-principles-of-optimal-control-spring-2008,,Graduate
webpage/url:http://ocw.mit.edu/courses/|,38,MITcourseware,MITcourseware,38,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-333-aircraft-stability-and-control-fall-2004,/courses/aeronautics-and-astronautics/16-333-aircraft-stability-and-control-fall-2004,,16.333,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-333-aircraft-stability-and-control-fall-2004,/courses/aeronautics-and-astronautics/16-333-aircraft-stability-and-control-fall-2004,,Aircraft Stability and Control,http://ocw.mit.edu/courses/aeronautics-and-astronautics/16-333-aircraft-stability-and-control-fall-2004,/courses/aeronautics-and-astronautics/16-333-aircraft-stability-and-control-fall-2004,,Graduate
webpage/url:http://ocw.mit.edu/courses/|,39,MITcourseware,MITcourseware,39,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-243j-dynamics-of-nonlinear-systems-fall-2003,/courses/electrical-engineering-and-computer-science/6-243j-dynamics-of-nonlinear-systems-fall-2003,,16.337J,http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-243j-dynamics-of-nonlinear-systems-fall-2003,/courses/electrical-engineering-and-computer-science/6-243j-dynamics-of-nonlinear-systems-fall-2003,,Dynamics of Nonlinear Systems,http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-243j-dynamics-of-nonlinear-systems-fall-2003,/courses/electrical-engineering-and-computer-science/6-243j-dynamics-of-nonlinear-systems-fall-2003,,Graduate
